STRID,LOC,STR,AGI,CON,INT,CHA,PER,AGE,SEX,HGT,LEV,PARTY,TAG1,TAG2,TRAIT1,TRAIT2,HP,SP,AC,SMG,BIGG,NRG,THROW,MELEE,SCOUT,REP,MED,THIEF,BAR,TAG1,TAG2,MONEY,ITEMS,HAND,MODEL,RACE,TATOO,HEAD,HEAD_SPECIAL,HEAD_OVERWRITE,CANT_LOOT,NAME1,NAME2
arian_a_officer03,arian,5,6,6,7,23,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,88,0,,,0,"ARYAN_UNIFORM_CAP.G,OFFICER_JACKET.G,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:14,SMG_SQUALL,SURGEON_KIT,DOWNHILL,VODKA,ACCELERATOR,ACCELERATOR,GANJA,CIGARETTE,GRENADE_30MM,ACCELERATOR,MEDIKIT_1,MEAT,GANJA,MEAT,DOWNHILL,KVAS",,man,White1,,WhiteSlave9,,,,Arian officer,Арийский Офицер
arian_a_officer04,arian,5,6,6,7,25,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,85,0,,,0,"ARYAN_UNIFORM_CAP.G,OFFICER_JACKET.G,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:16,PISTOL_GUARD,MEAT,DODGER,MEDIKIT_2,POISON_MOMENT,GRENADE_30MM,ACCELERATOR,GANJA,STEW_GRENADE",,man,White1,,WhiteSlave8,,,,Arian officer,Арийский Офицер
arian_a_officer05,arian,5,6,6,7,24,6,5,M,175,55,,,,,,275,,,160,160,0,159,149,37,0,400,95,0,,,0,"ARYAN_UNIFORM_CAP.G,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM_AP:18,PISTOL_GUARD,VODKA,BIG_HAND_GRENADE,MEAT,DOWNHILL,LIFTING_JACK,LIFTING_JACK",,man,White2,,WhiteSlave7,,,,Arian officer,Арийский Офицер
arian_a_officer06,arian,5,6,6,7,24,6,5,M,175,55,,,,,,275,,,160,160,0,159,149,37,0,400,101,0,,,0,"ARYAN_UNIFORM_CAP.G,OFFICER_JACKET.G,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:20,PISTOL_GUARD,POISON_PIG,LIFTING_JACK,MOLOTOV_GRENADE,CIGARETTE,GRENADE_30MM,POISON_GRENADE,VODKA,MEDIKIT_2",,man,White1,,WhiteSlave6,,,,Arian officer,Арийский Офицер
arian_a_officer07,arian,5,6,6,7,25,6,5,M,175,55,,,,,,275,,,160,160,0,159,149,37,0,400,92,0,,,0,"ARYAN_UNIFORM_CAP.G,OFFICER_JACKET.R,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM_AP:22,PISTOL_GUARD,KVAS,BIG_HAND_GRENADE,MEAT,POISON_MOMENT,POISON_GRENADE,GANJA,CRACKER_GRENADE,GANJA,WOOL_CORN,POISON_MOMENT,MEAT,KVAS,WOOL_CORN",,man,White1,,WhiteSlave5,,,,Arian officer,Арийский Офицер
arian_a_officer08,arian,5,6,8,7,25,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,86,0,,,0,"ARYAN_UNIFORM_CAP.G,OFFICER_JACKET.R,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:24,PISTOL_GUARD,KLOPOMOR_BOX,DOWNHILL,FAST_DIVING,ACCELERATOR,BREAD,STEW_GRENADE",,man,White2,,WhiteSlave4,,,,Arian officer,Арийский Офицер
arian_a_officer09,arian,5,6,6,7,24,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,86,0,,,0,"OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:25,PISTOL_GUARD,CIGARETTE,ACCELERATOR,ACCELERATOR,GRENADE_30MM,DODGER_BIG",,man,White1,,WhiteSlave3,,,,Arian officer,Арийский Офицер
arian_a_officer10,arian,5,6,5,7,25,6,5,M,180,55,,,,,,275,,,160,160,0,159,149,37,0,400,93,0,,,0,"OFFICER_JACKET.R,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:20,PISTOL_GUARD,POISON_MOMENT,OBLOM_BOX,VODKA,ZUBR_BOX,BIG_HAND_GRENADE",,man,White1,,WhiteSlave2,,,,Arian officer,Арийский Офицер
arian_a_officer11,arian,5,6,6,7,24,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,96,0,,,0,"OFFICER_JACKET.R,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM_AP:22,PISTOL_GUARD,MEAT,MEAT,MEDIKIT_1,CARROT,GANJA,ACCELERATOR,DODGER,MEAT,CIGARETTE,ANTIDOT_MOMENT,POISON_PIG,POISON_MOMENT,DODGER,LIFTING_JACK,MEAT,KVAS,ZUBR_BOX",,man,White1,,WhiteSlave,,,,Arian officer,Арийский Офицер
arian_a_officer12,arian,5,6,6,7,25,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,88,0,,,0,"OFFICER_JACKET.R,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:24,PISTOL_GUARD,FAST_DIVING,ACCELERATOR,GANJA,DODGER_BIG,OBLOM_BOX,DODGER_BIG,MOLOTOV_GRENADE,MEDIKIT_1,MEDIKIT_2,POISON_MOMENT,ANTIDOT_MOMENT,MEAT,DODGER_BIG",,man,White2,,WhiteSlave4,,,,Arian officer,Арийский Офицер
arian_a_officer13,arian,5,6,5,7,13,6,5,M,175,55,,,,,,275,,,160,160,0,159,149,37,0,400,100,0,,,0,"OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM_AP:26,PISTOL_GUARD,BREAD",,man,White1,,WhiteSlave6,,,,Arian officer,Арийский Офицер
arian_a_officer14,arian,5,6,6,7,15,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,100,0,,,0,"OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:28,PISTOL_GUARD,CARROT,POTATOES,MEAT,MEAT,MEAT,WOOL_CORN",,man,White1,,WhiteSlave8,,,,Arian officer,Арийский Офицер
arian_a_officer15,arian,5,6,6,7,22,6,5,M,175,55,,,,,,275,,,160,160,0,159,149,37,0,400,100,0,,,0,"OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:30,PISTOL_GUARD,BREAD,CARROT,POTATOES,POTATOES,MEAT,GANJA",,man,White1,,WhiteSlave9,,,,Arian officer,Арийский Офицер
arian_a_officer16,arian,5,6,8,7,25,6,5,M,180,55,,,,,,275,,,160,160,0,159,149,37,0,400,97,0,,,0,"ARYAN_FIELD_CAP.R,OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM_AP:32,PISTOL_GUARD,TERMO9D_BOX,MEAT,GRENADE_80MM",,man,White2,,WhiteSlave4,,,,Arian officer,Арийский Офицер
arian_a_officer17,arian,5,6,6,7,24,6,5,M,175,55,,,,,,275,,,160,160,0,159,149,37,0,400,99,0,,,0,"ARYAN_FIELD_CAP.R,OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:34,PISTOL_GUARD,BIG_HAND_GRENADE,MEDIKIT_2,GRENADE_30MM,MEAT,MOLOTOV_GRENADE,POISON_MOMENT,ACCELERATOR",,man,White1,,WhiteSlave2,,,,Arian officer,Арийский Офицер
arian_a_officer18,arian,5,6,5,7,25,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,97,0,,,0,"ARYAN_FIELD_CAP.R,OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM_AP:36,PISTOL_GUARD,LIFTING_JACK,ANTIDOT_MOMENT,MEAT,GRENADE_80MM,GANJA,POISON_MOMENT,STEW_GRENADE,DODGER_BIG",,man,White1,,WhiteSlave5,,,,Arian officer,Арийский Офицер
arian_a_officer19,arian,5,6,5,7,25,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,86,0,,,0,"ARYAN_FIELD_CAP.R,OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM:38,PISTOL_GUARD,GANJA,ANTIDOT_PIG,LIFTING_JACK,KLOPOMOR_BOX",,man,White1,,WhiteSlave8,,,,Arian officer,Арийский Офицер
arian_a_officer20,arian,5,6,6,7,24,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,90,0,,,0,"ARYAN_FIELD_CAP.R,OFFICER_JACKET.B,OFFICER_BREECHES.R,BOOTS_HIGH.B,AMMO_9MM_AP:40,PISTOL_GUARD,LEMON_GRENADE,STEW_GRENADE,GANJA,GANJA,MEAT,MEDIKIT_1,DODGER_BIG,GRENADE_30MM,FAST_DIVING,MEDIKIT_2,GRENADE_80MM,VODKA,POISON_PIG",,man,White1,,WhiteSlave6,,,,Arian officer,Арийский Офицер
arian_a_soulder01,arian,5,6,6,7,23,6,5,M,170,45,,,,,,225,,,140,140,0,141,131,32,0,300,99,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:10,SMG_SQUALL,GANJA,GANJA,LIFTING_JACK,VODKA,GRENADE_30MM,MEAT,STEW_GRENADE,LEMON_GRENADE",,man,White1,,WhiteSlave,,,,Arian soulder,Арийский Солдат
arian_a_soulder02,arian,5,6,5,7,23,6,5,M,165,45,,,,,,225,,,140,140,0,141,131,32,0,300,88,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:10,SMG_SQUALL,ACCELERATOR,ACCELERATOR",,man,White1,,WhiteSlave2,,,,Arian soulder,Арийский Солдат
arian_a_soulder03,arian,5,6,6,7,23,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,88,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:12,SMG_SQUALL,GANJA,GRENADE_80MM,MEAT,VODKA,MEAT,LEMON_GRENADE",,man,White1,,WhiteSlave8,,,,Arian soulder,Арийский Солдат
arian_a_soulder04,arian,5,6,6,7,23,6,5,M,180,45,,,,,,225,,,140,140,0,141,131,32,0,300,93,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:12,SMG_SQUALL,WOOL_CORN,POISON_PIG,GANJA,MEAT,DOWNHILL,GANJA,ANTIDOT_MOMENT,KVAS,LIFTING_JACK,DODGER_BIG",,man,White1,,WhiteSlave9,,,,Arian soulder,Арийский Солдат
arian_a_soulder05,arian,5,6,7,7,22,6,5,M,165,45,,,,,,225,,,140,140,0,141,131,32,0,300,97,0,,,0,"ARYAN_HELMET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:14,PISTOL_GUARD,HANDMADE_GRENADE,DOWNHILL,MEDIKIT_2,POISON_GRENADE,CIGARETTE,BIG_HAND_GRENADE",,man,White1,,WhiteSlave,,,,Arian soulder,Арийский Солдат
arian_a_soulder06,arian,5,6,6,7,18,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_UNIFORM_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:14,PISTOL_GUARD,BREAD,CIGARETTE,CIGARETTE",,man,White1,,WhiteSlave2,,,,Arian soulder,Арийский Солдат
arian_a_soulder07,arian,5,6,8,7,18,6,5,M,170,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_UNIFORM_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:16,PISTOL_GUARD,CARROT,WOOL_CORN,WOOL_CORN",,man,White2,,WhiteSlave7,,,,Arian soulder,Арийский Солдат
arian_a_soulder08,arian,5,6,7,7,22,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,90,0,,,0,"ARYAN_UNIFORM_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:16,SMG_SQUALL,MEAT,MOLOTOV_GRENADE,DOWNHILL,KLOPOMOR_BOX",,man,White1,,WhiteSlave9,,,,Arian soulder,Арийский Солдат
arian_a_soulder09,arian,5,6,7,7,24,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,89,0,,,0,"ARYAN_UNIFORM_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:18,SMG_SQUALL,MEAT,MEAT,ZUBR_BOX,MEDIKIT_2,WILDGANJA,CARROT,MEAT,HANDMADE_GRENADE,DODGER_BIG",,man,White1,,WhiteSlave8,,,,Arian soulder,Арийский Солдат
arian_a_soulder10,arian,5,6,6,7,22,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,93,0,,,0,"ARYAN_UNIFORM_CAP.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM_AP:18,PISTOL_GUARD,WOOL_CORN,MEDIKIT_2,MEAT,MEAT,VODKA,MEAT,ACCELERATOR,KVAS,ANTIDOT_PIG,LEMON_GRENADE",,man,White1,,WhiteSlave5,,,,Arian soulder,Арийский Солдат
arian_a_soulder11,arian,5,6,6,7,22,6,5,M,180,45,,,,,,225,,,140,140,0,141,131,32,0,300,97,0,,,0,"SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM:20,PISTOL_GUARD,MEDIKIT_2,MEDIKIT_2,KVAS,POISON_MOMENT,MEDIKIT_2,DODGER,LIFTING_JACK",,man,White1,,WhiteSlave,,,,Arian soulder,Арийский Солдат
arian_a_soulder12,arian,5,6,6,7,24,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,90,0,,,0,"SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM_AP:20,PISTOL_GUARD,ANTIDOT_PIG,LIFTING_JACK,ANTIDOT_PIG,WOOL_CORN,GANJA,MEDIKIT_1,MEDIKIT_2",,man,White1,,WhiteSlave2,,,,Arian soulder,Арийский Солдат
arian_a_soulder13,arian,5,6,5,7,24,6,5,M,170,45,,,,,,225,,,140,140,0,141,131,32,0,300,84,0,,,0,"SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM:22,PISTOL_GUARD,GANJA,MEAT,MEAT,CRACKER_GRENADE,MEAT,DODGER,MEDIKIT_2,GANJA,GANJA,ACCELERATOR,MEDIKIT_1,MEDIKIT_2",,man,White1,,WhiteSlave5,,,,Arian soulder,Арийский Солдат
arian_a_soulder14,arian,5,6,6,7,24,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,91,0,,,0,"SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM_AP:22,PISTOL_GUARD,MUSHROOM,MEDIKIT_1,MEAT,MEDIKIT_2,KVAS,GANJA,MEDIKIT_1,CIGARETTE,CARROT,GANJA,ANTIDOT_MOMENT,DODGER,MEDIKIT_1,MEDIKIT_1,ACCELERATOR",,man,White1,,WhiteSlave2,,,,Arian soulder,Арийский Солдат
arian_a_soulder15,arian,5,6,7,7,24,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,91,0,,,0,"SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM:24,PISTOL_GUARD,KVAS,FAST_DIVING,KVAS,MEDIKIT_1,GANJA,LIFTING_JACK,GANJA,CRACKER_GRENADE,MEDIKIT_2",,man,White1,,WhiteSlave9,,,,Arian soulder,Арийский Солдат
arian_a_soulder16,arian,5,6,6,7,18,6,5,M,180,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM_AP:24,PISTOL_GUARD,CARROT,CARROT,POTATOES,MEAT",,man,White1,,WhiteSlave8,,,,Arian soulder,Арийский солдат
arian_a_soulder17,arian,5,6,6,7,18,6,5,M,170,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM:26,PISTOL_GUARD,BREAD,BREAD,BREAD,BREAD",,man,White1,,WhiteSlave,,,,Arian soulder,Арийский солдат
arian_a_soulder18,arian,5,6,7,7,22,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,91,0,,,0,"ARYAN_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM_AP:26,SMG_SQUALL,BREAD,MEAT,LEMON_GRENADE,MEAT,MEAT,GRENADE_30MM,MEAT,WILDGANJA,MEAT,LIFTING_JACK",,man,White1,,WhiteSlave2,,,,Arian soulder,Арийский солдат
arian_a_soulder19,arian,5,6,7,7,23,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,103,0,,,0,"ARYAN_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM:28,SMG_SQUALL,DODGER_BIG,LIFTING_JACK,CRACKER_GRENADE,CIGARETTE,DODGER_BIG",,man,White1,,WhiteSlave8,,,,Arian soulder,Арийский солдат
arian_a_soulder20,arian,5,6,8,7,23,6,5,M,180,45,,,,,,225,,,140,140,0,141,131,32,0,300,85,0,,,0,"ARYAN_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM_AP:28,PISTOL_GUARD,DODGER,MEAT,VODKA,WOOL_CORN,WILDGANJA,GRENADE_30MM,POISON_PIG,ANTIDOT_MOMENT,MEDIKIT_1,GANJA,MEAT,LIFTING_JACK",,man,White2,,WhiteSlave4,,,,Arian soulder,Арийский солдат
arian_a_soulder21,arian,5,6,6,7,18,6,5,M,185,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM:30,PISTOL_GUARD,BREAD,MEAT,MEDIKIT_1",,man,White1,,WhiteSlave5,,,,Arian soulder,Арийский солдат
arian_a_soulder22,arian,5,6,6,7,18,6,5,M,170,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_CAP.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM_AP:30,PISTOL_GUARD,CARROT,WOOL_CORN,WOOL_CORN",,man,White1,,WhiteSlave9,,,,Arian soulder,Арийский солдат
arian_a_soulder23,arian,5,6,6,7,19,6,5,M,165,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_CAP.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM:32,PISTOL_GUARD,POTATOES,WOOL_CORN,MEDIKIT_1",,man,White1,,WhiteSlave8,,,,Arian soulder,Арийский солдат
arian_a_soulder24,arian,5,6,6,7,19,6,5,M,170,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_CAP.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM_AP:32,PISTOL_GUARD,BREAD,VODKA,CIGARETTE,CIGARETTE",,man,White1,,WhiteSlave,,,,Arian soulder,Арийский солдат
arian_a_soulder25,arian,5,6,5,7,18,6,5,M,175,45,,,,,,225,,,140,140,0,141,131,32,0,300,96,0,,,0,"ARYAN_CAP.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:34,PISTOL_GUARD,CARROT,CARROT,CARROT,MEAT,MEAT",,man,White1,,WhiteSlave2,,,,Arian soulder,Арийский солдат
arian_execution_officer,aryantown_aryancent,5,6,8,7,12,6,5,M,170,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_UNIFORM_CAP.R,OFFICER_JACKET.R,OFFICER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:16,PISTOL_MAD_BULL,CARROT,MEAT,MEAT,MEAT,MEAT,WOOL_CORN",,man,White1,,WhiteSlave6,,,,Arian officer,Арийский офицер
arian_execution_soldier01,aryantown_aryancent,5,6,6,7,18,6,5,M,170,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:10,GANJA,GANJA",SMG_SQUALL,man,White1,,WhiteSlave9,,,,Aryan soldier,Арийский солдат
arian_execution_soldier02,aryantown_aryancent,5,6,5,7,17,6,5,M,165,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:10,POTATOES,POTATOES,POTATOES,MEDIKIT_1,CIGARETTE",SMG_SQUALL,man,White1,,WhiteSlave3,,,,Aryan soldier,Арийский солдат
arian_execution_soldier03,aryantown_aryancent,5,6,6,7,18,6,5,M,175,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:12,BREAD,WOOL_CORN,WOOL_CORN,GANJA",SMG_SQUALL,man,White1,,WhiteSlave5,,,,Aryan soldier,Арийский солдат
arian_execution_soldier04,aryantown_aryancent,5,6,6,7,18,6,5,M,180,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:12,BREAD,CARROT,POTATOES,MEAT,WOOL_CORN",SMG_SQUALL,man,White1,,WhiteSlave9,,,,Aryan soldier,Арийский солдат
arian_execution_soldier05,aryantown_aryancent,5,6,7,7,17,6,5,M,165,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:10,POTATOES,CIGARETTE,CIGARETTE",SMG_SQUALL,man,White1,,WhiteSlave8,,,,Aryan soldier,Арийский солдат
arian_execution_soldier06,aryantown_aryancent,5,6,6,7,19,6,5,M,175,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:10,POTATOES",SMG_SQUALL,man,White2,,WhiteSlave4,,,,Aryan soldier,Арийский солдат
arian_execution_soldier07,aryantown_aryancent,5,6,8,7,18,6,5,M,170,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:12,BREAD,BREAD,BREAD",SMG_SQUALL,man,White1,,WhiteSlave3,,,,Aryan soldier,Арийский солдат
arian_execution_soldier08,aryantown_aryancent,5,6,7,7,19,6,5,M,175,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:12,BREAD,MEAT,WOOL_CORN,CIGARETTE,MUSHROOM",SMG_SQUALL,man,White1,,WhiteSlave5,,,,Aryan soldier,Арийский солдат
arian_execution_soldier09,aryantown_aryancent,5,6,6,7,18,6,5,M,170,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:10,CARROT,CARROT,CARROT,POTATOES",SMG_SQUALL,man,White1,,WhiteSlave6,,,,Aryan soldier,Арийский солдат
arian_execution_soldier10,aryantown_aryancent,5,6,6,7,19,6,5,M,175,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:10,CARROT,POTATOES,VODKA,GANJA",SMG_SQUALL,man,White1,,WhiteSlave,,,,Aryan soldier,Арийский солдат
arian_execution_soldier11,aryantown_aryancent,5,6,6,7,18,6,5,M,180,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:12,POTATOES,WOOL_CORN,WOOL_CORN,CIGARETTE",SMG_SQUALL,man,White1,,WhiteSlave9,,,,Aryan soldier,Арийский солдат
arian_execution_soldier12,aryantown_aryancent,5,6,6,7,19,6,5,M,175,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:12,BREAD,WOOL_CORN",SMG_SQUALL,man,White1,,WhiteSlave8,,,,Aryan soldier,Арийский солдат
arian_execution_soldier13,aryantown_aryancent,5,6,5,7,19,6,5,M,170,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.G,AMMO_9MM:10,BREAD,BREAD,BREAD,CARROT,POTATOES,MEDIKIT_1",SMG_SQUALL,man,White2,,WhiteSlave4,,,,Aryan soldier,Арийский солдат
arian_execution_soldier14,aryantown_aryancent,5,6,6,7,18,6,5,M,175,30,,,,,,75,,,110,110,0,114,104,17,0,300,69,0,,,0,"ARYAN_HELMET.R,SOLDIER_JACKET.R,SOLDIER_BREECHES.R,BOOTS_HIGH.R,AMMO_9MM_AP:10,CARROT,POTATOES,WOOL_CORN,GANJA",SMG_SQUALL,man,White1,,WhiteSlave3,,,,Aryan soldier,Арийский солдат
Ariel,norcity_mar_car,5,5,5,5,9,5,5,M,185,40,,,,,,160,,,,,0,,,,0,0,21,0,,,0,"BURNOUS.R,TOADSTOOLBLUE,ACID,SPOTTEDBLEVANTON,BREAD",,man,White1,,WhiteSlave3,,WhiteSlave3,,Ariel,Ариэль
Aryan,cannibals_can_vill,5,5,5,5,11,5,5,M,180,1,,,,,,4,,,,,0,,,,0,0,16,0,,,0,"ARYAN_UNIFORM_CAP.R,OFFICER_JACKET.R,OFFICER_BREECHES.R,BOOTS_HIGH.G",,man,White1,,,,,,Aryan,Ариец
aryan_a_black_Broom01,aryantown,8,7,8,7,13,8,5,M,180,10,,,,,,70,,,15,15,0,50,40,17,0,0,79,0,,,0,"SHIRT.G,RAGS_TROUSERS.R,BOOTS_COLONIST.R,HANDMADE_12_DOUBLE,IRON_SPEAR,ANTIDOT_MOMENT,ANTIDOT_MOMENT,DOG_FUR,MEDIKIT_1,CIGARETTE,BREAD,BLEVANTON,KVAS,TOADSTOOLBLUE,BLEVANTON,DODGER",BROOM,man,Black2,,BlackSlave4,,,,Townsman,Местный
